,zip_code,geometry,avg_num_nearby_groceries,num_food_deserts
0,21776,"POLYGON ((-77.171446 39.477092, -77.171353 39.477657, -77.171322 39.477721, -77.171264 39.477788, -77.17122 39.477799, -77.171167 39.477813, -77.171079 39.477821, -77.168515 39.477565, -77.168141 39.477528, -77.163505 39.477054, -77.163417 39.477052, -77.163355 39.477081, -77.163305 39.477131, -77.163306 39.477209, -77.163503 39.479496, -77.163531 39.480015, -77.163587 39.481052, -77.163605 39.481391, -77.163635 39.482248, -77.163653 39.482732, -77.163726 39.484794, -77.163761 39.485331, -77.163789 39.486194, -77.163783 39.486383, -77.163744 39.486464, -77.163676 39.486545, -77.163595 39.486614, -77.163469 39.486658, -77.163232 39.48669, -77.160924 39.486805, -77.160308 39.486833, -77.159271 39.486882, -77.159177 39.48689, -77.159013 39.486922, -77.15893 39.486955, -77.158878 39.486995, -77.158843 39.48704, -77.158785 39.487149, -77.15876 39.487239, -77.158737 39.487321, -77.158729 39.487353, -77.158691 39.487526, -77.158681 39.487569, -77.158663 39.487653, -77.158472 39.488521, -77.15822 39.489672, -77.158083 39.489872, -77.157966 39.489948, -77.157024 39.490532, -77.156644 39.490769, -77.15655 39.490861, -77.156519 39.490918, -77.156505 39.490964, -77.156505 39.491008, -77.156526 39.49116, -77.156961 39.491131, -77.157387 39.491145, -77.157807 39.491206, -77.159256 39.491419, -77.161622 39.491796, -77.162893 39.491999, -77.162887 39.492113, -77.162892 39.492528, -77.162889 39.492812, -77.162924 39.493755, -77.162997 39.49526, -77.162943 39.496214, -77.162943 39.49628, -77.162942 39.496362, -77.162938 39.497008, -77.162954 39.497935, -77.162945 39.498244, -77.162935 39.498391, -77.162822 39.499495, -77.16281 39.499675, -77.16278 39.499976, -77.162724 39.500534, -77.162621 39.50143, -77.162587 39.501658, -77.162582 39.501685, -77.162244 39.503406, -77.16215 39.503862, -77.161973 39.504762, -77.161707 39.506235, -77.161695 39.506299, -77.161583 39.506871, -77.161506 39.507272, -77.161483 39.507324, -77.161452 39.507365, -77.161413 39.507407, -77.16137 39.50744, -77.161277 39.507482, -77.161156 39.507512, -77.161026 39.507538, -77.160787 39.507559, -77.160357 39.507547, -77.16007 39.507529, -77.159424 39.50749, -77.159196 39.507476, -77.159092 39.50748, -77.159026 39.50749, -77.158967 39.507506, -77.158894 39.507538, -77.158845 39.507584, -77.158791 39.507661, -77.158593 39.50827, -77.158585 39.508292, -77.158427 39.508745, -77.158303 39.509103, -77.157529 39.511325, -77.157042 39.512755, -77.156987 39.51294, -77.156968 39.51304, -77.156827 39.513967, -77.156656 39.515101, -77.156603 39.515498, -77.156602 39.515509, -77.156592 39.515661, -77.15659 39.515794, -77.156566 39.517217, -77.156563 39.518228, -77.156528 39.518834, -77.156527 39.518846, -77.156462 39.519586, -77.156154 39.523584, -77.156156 39.523614, -77.156178 39.524016, -77.156173 39.524552, -77.156167 39.524655, -77.156122 39.524999, -77.156038 39.525511, -77.156014 39.52573, -77.156011 39.525942, -77.156049 39.526393, -77.156071 39.526797, -77.156056 39.5272, -77.155997 39.527677, -77.155894 39.528691, -77.155894 39.529016, -77.155939 39.529341, -77.156038 39.529804, -77.156104 39.530147, -77.156189 39.530472, -77.156217 39.530521, -77.156305 39.530626, -77.156431 39.530734, -77.156479 39.530785, -77.156485 39.530797, -77.156516 39.530857, -77.15653 39.530928, -77.156535 39.531009, -77.156543 39.531143, -77.156546 39.531331, -77.156594 39.53221, -77.15664 39.532499, -77.156671 39.532581, -77.156721 39.532681, -77.156898 39.53298, -77.156963 39.533089, -77.156984 39.533136, -77.157033 39.533086, -77.157104 39.533058, -77.157239 39.533041, -77.157331 39.533065, -77.157504 39.533112, -77.157701 39.533165, -77.158056 39.533185, -77.158205 39.533169, -77.158475 39.533114, -77.158659 39.533078, -77.158723 39.533083, -77.158856 39.533042, -77.158821 39.533135, -77.158814 39.533268, -77.158823 39.533373, -77.158826 39.533406, -77.158858 39.533453, -77.158834 39.533895, -77.159058 39.533969, -77.159328 39.534125, -77.159566 39.534341, -77.159662 39.534459, -77.159432 39.534698, -77.159322 39.534855, -77.159202 39.53508, -77.157906 39.537234, -77.157355 39.538177, -77.157086 39.538613, -77.156804 39.539042, -77.156348 39.539672, -77.155991 39.540095, -77.155506 39.540603, -77.155361 39.540735, -77.155184 39.540895, -77.155106 39.541005, -77.155076 39.541068, -77.155032 39.541161, -77.154997 39.541326, -77.154997 39.541452, -77.155216 39.542849, -77.155231 39.542987, -77.155242 39.543143, -77.15543 39.544614, -77.155434 39.544949, -77.155399 39.545356, -77.155368 39.545523, -77.155178 39.546267, -77.155156 39.546348, -77.155104 39.546544, -77.155055 39.546748, -77.155054 39.546766, -77.155051 39.546791, -77.155046 39.546867, -77.155045 39.546893, -77.154971 39.547354, -77.154883 39.54761, -77.154791 39.547797, -77.154014 39.549107, -77.153258 39.550429, -77.151672 39.553225, -77.15129 39.553898, -77.151096 39.554193, -77.150105 39.555459, -77.149553 39.556148, -77.147899 39.558216, -77.147838 39.558293, -77.147796 39.558334, -77.147679 39.558405, -77.147548 39.558452, -77.147107 39.55854, -77.147002 39.55856, -77.14669 39.558623, -77.146586 39.558644, -77.146593 39.558626, -77.146614 39.558572, -77.146621 39.558554, -77.146732 39.558269, -77.146874 39.557978, -77.146952 39.557747, -77.146981 39.557528, -77.146937 39.557474, -77.146676 39.557149, -77.146662 39.556973, -77.146698 39.556709, -77.146662 39.556495, -77.146584 39.55632, -77.146343 39.556034, -77.146237 39.555952, -77.14596 39.555831, -77.145755 39.555693, -77.14557 39.555534, -77.1455 39.555424, -77.145493 39.555298, -77.145464 39.555254, -77.145223 39.555034, -77.145096 39.55482, -77.145069 39.554796, -77.144791 39.554551, -77.144585 39.554161, -77.14438 39.553958, -77.144394 39.553897, -77.144323 39.553782, -77.144267 39.553722, -77.143948 39.553546, -77.14382 39.553442, -77.14377 39.553332, -77.143778 39.553151, -77.143707 39.553057, -77.143465 39.55292, -77.143232 39.552755, -77.142941 39.552486, -77.142852 39.552418, -77.142523 39.552167, -77.142424 39.55203, -77.142346 39.551843, -77.142176 39.551311, -77.142169 39.551025, -77.142098 39.55086, -77.142027 39.550778, -77.141822 39.550586, -77.141198 39.550108, -77.141077 39.54997, -77.140729 39.549693, -77.140482 39.549498, -77.140347 39.549366, -77.139475 39.548773, -77.139114 39.548493, -77.138979 39.548432, -77.138398 39.548031, -77.138222 39.547883, -77.138157 39.547828, -77.138065 39.547663, -77.138065 39.54746, -77.138037 39.547345, -77.137952 39.547169, -77.137923 39.546955, -77.137874 39.546796, -77.137767 39.546609, -77.137746 39.546516, -77.137753 39.546384, -77.137626 39.546164, -77.137463 39.545994, -77.13736 39.545913, -77.13691 39.546197, -77.136103 39.546696, -77.136026 39.546732, -77.135958 39.546756, -77.135895 39.546766, -77.135841 39.546766, -77.135777 39.546749, -77.135732 39.546722, -77.135508 39.546461, -77.13525 39.546171, -77.134787 39.545681, -77.134609 39.545546, -77.134508 39.545601, -77.134433 39.545708, -77.13382 39.546024, -77.133225 39.546371, -77.132903 39.546657, -77.132758 39.546709, -77.132606 39.546737, -77.130009 39.547116, -77.129936 39.547127, -77.129323 39.547234, -77.129115 39.54728, -77.128525 39.547411, -77.128398 39.547452, -77.128235 39.547538, -77.1281 39.547642, -77.12799 39.547763, -77.127701 39.54817, -77.127665 39.548288, -77.127666 39.54834, -77.127719 39.548466, -77.127811 39.548636, -77.127942 39.548787, -77.128074 39.548913, -77.128116 39.548984, -77.128138 39.54902, -77.12817 39.549138, -77.128135 39.549309, -77.128054 39.549567, -77.127926 39.549839, -77.127909 39.549874, -77.127897 39.549903, -77.127878 39.549954, -77.127821 39.550099, -77.127797 39.550165, -77.127732 39.550377, -77.12768 39.550553, -77.127593 39.551026, -77.127554 39.551245, -77.127427 39.551969, -77.127244 39.55276, -77.126945 39.553927, -77.126631 39.555007, -77.126405 39.555696, -77.126024 39.55677, -77.125947 39.556995, -77.125915 39.557132, -77.125947 39.557181, -77.125993 39.55722, -77.126078 39.557253, -77.126287 39.557298, -77.126426 39.557329, -77.126801 39.55741, -77.126891 39.55743, -77.127072 39.557482, -77.127427 39.557611, -77.12776 39.557764, -77.127872 39.557829, -77.128205 39.558022, -77.127747 39.558011, -77.128354 39.559521, -77.127857 39.559525, -77.127669 39.559857, -77.12856 39.560118, -77.129026 39.561519, -77.130845 39.561307, -77.131245 39.563299, -77.131333 39.563295, -77.131278 39.564618, -77.129687 39.56455, -77.130996 39.568202, -77.132305 39.57166, -77.126857 39.573401, -77.126217 39.573509, -77.126199 39.573319, -77.126147 39.573046, -77.125924 39.57216, -77.125745 39.571534, -77.125503 39.570826, -77.125265 39.570266, -77.124926 39.569583, -77.124659 39.56893, -77.124435 39.56829, -77.12436 39.568082, -77.124292 39.567837, -77.124238 39.567678, -77.124203 39.567508, -77.124188 39.567338, -77.124195 39.567159, -77.124212 39.566869, -77.124236 39.566407, -77.124242 39.566104, -77.124259 39.565353, -77.124259 39.565259, -77.124259 39.565195, -77.124259 39.564892, -77.124241 39.564697, -77.124172 39.564381, -77.124043 39.564031, -77.123652 39.562971, -77.123549 39.562765, -77.123396 39.56259, -77.12257 39.561892, -77.121889 39.561317, -77.121618 39.561635, -77.121533 39.561712, -77.121327 39.561822, -77.121015 39.561904, -77.120873 39.561976, -77.120668 39.562201, -77.120576 39.562344, -77.120498 39.562607, -77.120527 39.562959, -77.12047 39.563102, -77.120279 39.563409, -77.120244 39.563508, -77.120201 39.563695, -77.120216 39.56403, -77.12018 39.564128, -77.120039 39.564359, -77.11984 39.564551, -77.119415 39.564903, -77.119089 39.565255, -77.119005 39.565429, -77.118841 39.565765, -77.118877 39.565996, -77.118806 39.566238, -77.118494 39.566803, -77.118324 39.567001, -77.118197 39.567287, -77.118077 39.568429, -77.118084 39.568511, -77.118049 39.568632, -77.118044 39.568719, -77.112888 39.568551, -77.111299 39.568499, -77.110801 39.568499, -77.105101 39.568499, -77.103404 39.568499, -77.101297 39.5685, -77.094976 39.568507, -77.094963 39.568508, -77.09287 39.56851, -77.092526 39.568762, -77.092437 39.568828, -77.092019 39.569072, -77.091746 39.569202, -77.0914 39.569367, -77.091374 39.56938, -77.091 39.569516, -77.090976 39.569524, -77.090904 39.56955, -77.090881 39.569559, -77.088974 39.570148, -77.088141 39.570412, -77.087836 39.57053, -77.087708 39.570584, -77.087665 39.570602, -77.08735 39.570767, -77.086187 39.571452, -77.08601 39.571537, -77.084645 39.572249, -77.084103 39.572554, -77.083583 39.572863, -77.083474 39.572735, -77.083381 39.572515, -77.083261 39.572318, -77.08302 39.57202, -77.082657 39.571571, -77.082551 39.571351, -77.082409 39.570731, -77.082465 39.56982, -77.082535 39.569133, -77.082607 39.56843, -77.082677 39.568125, -77.082397 39.568112, -77.081558 39.568073, -77.081279 39.56806, -77.081954 39.567597, -77.082242 39.567366, -77.082359 39.56726, -77.082422 39.567177, -77.08244 39.56713, -77.082439 39.567031, -77.082422 39.566872, -77.082397 39.566773, -77.082141 39.566186, -77.081892 39.565418, -77.081753 39.565036, -77.08134 39.563979, -77.081251 39.563752, -77.081063 39.563398, -77.080867 39.562969, -77.080647 39.562547, -77.080466 39.562198, -77.080004 39.561416, -77.078924 39.559797, -77.078752 39.559577, -77.078583 39.559361, -77.078192 39.558637, -77.077883 39.558269, -77.077648 39.557934, -77.077382 39.557668, -77.077272 39.557591, -77.076906 39.55738, -77.076616 39.557254, -77.076343 39.557169, -77.075967 39.557084, -77.075807 39.557073, -77.075512 39.557079, -77.075367 39.557093, -77.075108 39.557118, -77.074971 39.557149, -77.074676 39.557217, -77.07453 39.55725, -77.07413 39.557368, -77.0738 39.557391, -77.073402 39.557421, -77.073452 39.55752, -77.073527 39.557665, -77.073543 39.557836, -77.073545 39.557857, -77.073535 39.557948, -77.073528 39.558088, -77.073496 39.558198, -77.073383 39.558469, -77.073318 39.558549, -77.072468 39.559456, -77.072029 39.559866, -77.0717 39.560175, -77.070945 39.560848, -77.070425 39.561585, -77.07019 39.56187, -77.069907 39.562159, -77.06945 39.562546, -77.068057 39.563661, -77.067547 39.564098, -77.067494 39.564222, -77.067435 39.565309, -77.067423 39.565379, -77.06741 39.565468, -77.06735 39.565632, -77.06729 39.565748, -77.067137 39.565932, -77.066807 39.566177, -77.066254 39.566539, -77.066092 39.566679, -77.066152 39.566869, -77.06622 39.567239, -77.065414 39.567273, -77.064936 39.567324, -77.063794 39.567485, -77.062904 39.567694, -77.062701 39.567722, -77.06229 39.567714, -77.061549 39.567604, -77.06112 39.567604, -77.060778 39.567604, -77.060282 39.567597, -77.060144 39.567572, -77.059846 39.567492, -77.059619 39.567427, -77.059363 39.567328, -77.059051 39.567177, -77.058714 39.566985, -77.058669 39.566939, -77.058607 39.566875, -77.058494 39.566695, -77.058391 39.566497, -77.058092 39.565682, -77.057932 39.565347, -77.057797 39.565168, -77.057772 39.565094, -77.057762 39.564938, -77.057896 39.564523, -77.057896 39.564358, -77.057839 39.564062, -77.057708 39.563688, -77.057706 39.563631, -77.0577 39.563492, -77.057695 39.563393, -77.057693 39.563345, -77.057668 39.563288, -77.057633 39.563206, -77.057572 39.56314, -77.05747 39.563063, -77.057274 39.56295, -77.056572 39.56262, -77.055641 39.559572, -77.055258 39.558077, -77.055223 39.557939, -77.055066 39.557504, -77.054595 39.556199, -77.054453 39.555805, -77.054438 39.555765, -77.054095 39.554696, -77.053067 39.551489, -77.052725 39.550421, -77.052644 39.550148, -77.052558 39.549857, -77.052489 39.549624, -77.052426 39.549324, -77.052419 39.549289, -77.052365 39.549047, -77.052032 39.549138, -77.051365 39.549321, -77.051035 39.549412, -77.050703 39.549505, -77.050389 39.549592, -77.05015 39.549658, -77.049587 39.549818, -77.048965 39.549996, -77.048517 39.550152, -77.048164 39.550293, -77.04769 39.550499, -77.047285 39.550706, -77.046633 39.551096, -77.04643 39.551226, -77.046018 39.551491, -77.04547 39.551874, -77.043479 39.553275, -77.043265 39.553415, -77.042275 39.554068, -77.041282 39.554774, -77.040918 39.555038, -77.040238 39.555493, -77.039915 39.555712, -77.039434 39.556047, -77.039155 39.556219, -77.038959 39.556322, -77.038724 39.556416, -77.038488 39.55648, -77.038198 39.556556, -77.037832 39.556622, -77.037611 39.556661, -77.037289 39.556661, -77.036752 39.556653, -77.036153 39.556639, -77.036132 39.556638, -77.035508 39.556609, -77.034503 39.556585, -77.033444 39.556566, -77.033447 39.556537, -77.033457 39.556453, -77.033461 39.556426, -77.034079 39.556478, -77.035466 39.556499, -77.036965 39.556537, -77.037643 39.55651, -77.038033 39.556458, -77.038395 39.556364, -77.038657 39.556273, -77.039093 39.55607, -77.039437 39.555864, -77.040008 39.555461, -77.041539 39.554408, -77.041794 39.554153, -77.041904 39.554065, -77.043283 39.553131, -77.043978 39.552664, -77.043519 39.552372, -77.043321 39.552251, -77.043224 39.552162, -77.04318 39.552113, -77.043169 39.552065, -77.043175 39.552012, -77.043204 39.551955, -77.043267 39.55189, -77.043336 39.551828, -77.043379 39.551803, -77.043421 39.551777, -77.043569 39.551694, -77.043682 39.551584, -77.043851 39.551409, -77.043891 39.551348, -77.043908 39.551264, -77.043925 39.551181, -77.04393 39.551089, -77.043982 39.550993, -77.044022 39.550933, -77.044067 39.550911, -77.044135 39.550902, -77.044197 39.550916, -77.044519 39.551031, -77.04519 39.551287, -77.045399 39.551372, -77.045672 39.551524, -77.046045 39.551272, -77.046218 39.551093, -77.046303 39.550931, -77.046342 39.550758, -77.046324 39.550385, -77.045679 39.550418, -77.045076 39.550404, -77.044601 39.550364, -77.044393 39.550336, -77.044353 39.550331, -77.043704 39.550213, -77.043001 39.550023, -77.042743 39.549936, -77.042267 39.549747, -77.042107 39.549673, -77.041809 39.54953, -77.041604 39.549417, -77.041178 39.549148, -77.040798 39.548869, -77.040458 39.548523, -77.040309 39.54835, -77.040049 39.547949, -77.039911 39.547647, -77.039789 39.547317, -77.039748 39.547205, -77.039668 39.546954, -77.039442 39.546245, -77.039169 39.545485, -77.039066 39.545229, -77.038936 39.544825, -77.038771 39.544309, -77.038675 39.544084, -77.03854 39.543848, -77.038352 39.54359, -77.038107 39.543346, -77.037969 39.543223, -77.037813 39.543115, -77.037614 39.542978, -77.037466 39.542893, -77.037205 39.542775, -77.037018 39.54269, -77.036848 39.542636, -77.036532 39.542553, -77.036395 39.542518, -77.036029 39.542444, -77.034813 39.542189, -77.034753 39.542181, -77.034448 39.542121, -77.033752 39.541986, -77.032431 39.542629, -77.032387 39.542645, -77.031903 39.542387, -77.030005 39.542206, -77.029318 39.542839, -77.026972 39.542133, -77.027183 39.541809, -77.027233 39.541712, -77.027558 39.541084, -77.027897 39.540942, -77.030585 39.540652, -77.033508 39.537436, -77.03682 39.535768, -77.034314 39.532153, -77.036236 39.530936, -77.035543 39.529931, -77.036917 39.530245, -77.037579 39.5286, -77.037731 39.528687, -77.038482 39.529109, -77.039752 39.527523, -77.039864 39.527384, -77.040445 39.526621, -77.04098 39.525962, -77.041852 39.524913, -77.041982 39.524768, -77.042117 39.524658, -77.042298 39.524485, -77.04245 39.524295, -77.042617 39.523938, -77.042787 39.523524, -77.043155 39.522615, -77.043182 39.522562, -77.043332 39.522272, -77.044061 39.521291, -77.044342 39.520899, -77.0444 39.520817, -77.044429 39.520778, -77.044594 39.520584, -77.04466 39.520508, -77.045238 39.520876, -77.045841 39.521246, -77.046366 39.521568, -77.046664 39.521732, -77.046876 39.521831, -77.047007 39.521922, -77.047092 39.522028, -77.047167 39.522152, -77.047295 39.522514, -77.047415 39.522778, -77.047668 39.523033, -77.048051 39.523291, -77.048501 39.523549, -77.048765 39.52364, -77.048801 39.523653, -77.048987 39.523733, -77.048997 39.523742, -77.049125 39.523859, -77.049582 39.524265, -77.049763 39.524405, -77.050093 39.524594, -77.049488 39.521635, -77.042477 39.514128, -77.042527 39.511539, -77.042134 39.511508, -77.041542 39.511428, -77.04734 39.507519, -77.047468 39.507411, -77.047724 39.507207, -77.047951 39.506996, -77.048696 39.506231, -77.048841 39.506085, -77.049007 39.50591, -77.049027 39.505889, -77.049362 39.505531, -77.04963 39.505244, -77.050136 39.504707, -77.050439 39.504385, -77.050505 39.504315, -77.050712 39.504102, -77.050856 39.503961, -77.051249 39.503558, -77.051566 39.503241, -77.051823 39.502999, -77.052876 39.501957, -77.05341 39.501391, -77.058967 39.498655, -77.059873 39.498216, -77.061545 39.497406, -77.062591 39.4969, -77.063498 39.496462, -77.064357 39.496037, -77.066937 39.494765, -77.067797 39.494341, -77.068401 39.494061, -77.068889 39.493818, -77.071832 39.492362, -77.072176 39.492426, -77.073367 39.492649, -77.07556 39.492643, -77.076648 39.492631, -77.078728 39.492653, -77.078866 39.492653, -77.079086 39.492713, -77.079476 39.492837, -77.079586 39.492845, -77.079841 39.492845, -77.079988 39.492845, -77.080091 39.492845, -77.081546 39.490886, -77.086858 39.488513, -77.088417 39.485361, -77.087908 39.481131, -77.089231 39.479482, -77.090112 39.47644, -77.089963 39.476364, -77.08974 39.476328, -77.089552 39.476298, -77.089262 39.476232, -77.088915 39.476205, -77.088816 39.476177, -77.08866 39.4761, -77.088532 39.476084, -77.08832 39.476018, -77.088242 39.476013, -77.087937 39.475804, -77.087887 39.475782, -77.087675 39.475623, -77.087292 39.475513, -77.087174 39.475451, -77.08715 39.475446, -77.087165 39.475434, -77.087233 39.475377, -77.087482 39.475172, -77.087565 39.475104, -77.092616 39.459523, -77.092182 39.459466, -77.091582 39.459362, -77.091364 39.459313, -77.090849 39.459198, -77.090134 39.459001, -77.089571 39.458814, -77.089613 39.458761, -77.089707 39.458645, -77.089717 39.458591, -77.089721 39.458574, -77.089746 39.458531, -77.090209 39.458624, -77.090541 39.458691, -77.090824 39.458723, -77.091618 39.458763, -77.092091 39.458788, -77.09265 39.458819, -77.094221 39.458907, -77.09433 39.458913, -77.094649 39.458932, -77.09489 39.458945, -77.095428 39.458975, -77.09579 39.458993, -77.098358 39.459124, -77.098493 39.459134, -77.098963 39.45917, -77.099388 39.459244, -77.09988 39.459375, -77.099937 39.459394, -77.100018 39.459279, -77.100125 39.459203, -77.100193 39.459185, -77.100302 39.459165, -77.100435 39.459163, -77.100481 39.459144, -77.100674 39.459073, -77.100784 39.45903, -77.100899 39.458992, -77.101062 39.458952, -77.101177 39.458914, -77.101238 39.458876, -77.101269 39.458804, -77.101362 39.458621, -77.101514 39.458414, -77.101926 39.457985, -77.102217 39.45775, -77.102424 39.457626, -77.102883 39.457286, -77.103036 39.457132, -77.103082 39.457102, -77.103189 39.457065, -77.103235 39.456997, -77.103296 39.456912, -77.103487 39.456776, -77.103742 39.456667, -77.104074 39.456548, -77.104305 39.456428, -77.10442 39.45633, -77.104537 39.45616, -77.104706 39.456012, -77.104877 39.455942, -77.105015 39.45591, -77.105186 39.455883, -77.105331 39.455882, -77.105408 39.455862, -77.105613 39.455768, -77.105684 39.455752, -77.106038 39.455559, -77.106061 39.45553, -77.106236 39.455312, -77.106215 39.45523, -77.106236 39.45512, -77.106289 39.455065, -77.111367 39.458635, -77.113414 39.459556, -77.112961 39.460249, -77.112615 39.460783, -77.114194 39.460905, -77.114994 39.460945, -77.115031 39.461138, -77.115107 39.462167, -77.115161 39.462614, -77.115869 39.462649, -77.116313 39.462671, -77.11685 39.462698, -77.117994 39.462765, -77.118703 39.462808, -77.118736 39.462809, -77.118741 39.462841, -77.118754 39.462858, -77.118892 39.463042, -77.118941 39.463105, -77.119408 39.463086, -77.11995 39.463064, -77.120041 39.46373, -77.12147 39.464403, -77.121934 39.465829, -77.122503 39.467577, -77.126186 39.467194, -77.130757 39.470638, -77.140665 39.478102, -77.14078 39.478066, -77.140886 39.478045, -77.141002 39.478027, -77.141108 39.478019, -77.14131 39.478019, -77.141437 39.478058, -77.141565 39.478119, -77.141609 39.478151, -77.141666 39.478144, -77.142069 39.478067, -77.142239 39.478061, -77.142523 39.478083, -77.1435 39.478292, -77.144018 39.478336, -77.144542 39.478348, -77.145661 39.478298, -77.145973 39.478326, -77.146285 39.478304, -77.147319 39.478057, -77.147865 39.478014, -77.147978 39.478019, -77.148091 39.478069, -77.148254 39.478096, -77.148431 39.478063, -77.148538 39.478019, -77.14868 39.477893, -77.148687 39.47775, -77.148843 39.477673, -77.148843 39.477564, -77.148814 39.477481, -77.148935 39.477366, -77.149027 39.477344, -77.149353 39.477427, -77.149622 39.477416, -77.149686 39.477394, -77.149728 39.477361, -77.149728 39.477202, -77.149778 39.477174, -77.14999 39.477246, -77.150047 39.477229, -77.150111 39.477053, -77.150239 39.476944, -77.150409 39.476927, -77.150678 39.476697, -77.150806 39.47662, -77.150976 39.476565, -77.151146 39.476538, -77.151287 39.476625, -77.151415 39.476565, -77.151464 39.476455, -77.151585 39.476384, -77.151698 39.476373, -77.151826 39.476422, -77.151967 39.476406, -77.152704 39.476165, -77.153448 39.475984, -77.154561 39.475775, -77.15512 39.475726, -77.155701 39.475732, -77.156573 39.47566, -77.157168 39.475551, -77.157579 39.475441, -77.157968 39.475359, -77.159031 39.475167, -77.159343 39.475167, -77.159563 39.475216, -77.159612 39.475134, -77.159612 39.474936, -77.159676 39.474898, -77.159867 39.47492, -77.160115 39.47492, -77.160271 39.474871, -77.160526 39.474893, -77.160746 39.474838, -77.160951 39.474728, -77.161086 39.47469, -77.161334 39.474673, -77.161483 39.474607, -77.161504 39.474426, -77.16161 39.474344, -77.161766 39.474305, -77.161865 39.474195, -77.161922 39.474091, -77.162071 39.473976, -77.16234 39.473932, -77.162489 39.473866, -77.162652 39.473701, -77.162808 39.473592, -77.162956 39.473548, -77.163169 39.473445, -77.164831 39.474136, -77.16982 39.476209, -77.171483 39.4769, -77.171446 39.477092))",1.0,0
1,21252,"POLYGON ((-76.621802 39.396369, -76.621572 39.396353, -76.621107 39.396314, -76.620474 39.396239, -76.619616 39.396118, -76.619009 39.396039, -76.617498 39.395842, -76.616931 39.395757, -76.616501 39.395702, -76.61608 39.395651, -76.615729 39.395615, -76.615349 39.395597, -76.61491 39.395602, -76.614761 39.395611, -76.614464 39.39563, -76.614069 39.395663, -76.613554 39.395739, -76.613373 39.395774, -76.61282 39.395882, -76.611966 39.396109, -76.611516 39.396236, -76.610595 39.396497, -76.609788 39.396776, -76.609502 39.396853, -76.609111 39.396921, -76.608399 39.396988, -76.60794 39.397023, -76.60789 39.397027, -76.607539 39.397068, -76.607218 39.397103, -76.606928 39.397164, -76.606765 39.396985, -76.606514 39.396744, -76.606226 39.396502, -76.606191 39.396473, -76.606051 39.396386, -76.605963 39.396332, -76.605666 39.39611, -76.605487 39.395961, -76.605469 39.395946, -76.605321 39.395823, -76.605147 39.395707, -76.604947 39.395605, -76.604562 39.395401, -76.604336 39.395317, -76.604188 39.395285, -76.604066 39.395266, -76.603864 39.395267, -76.603981 39.394877, -76.604168 39.394252, -76.604494 39.392945, -76.60485 39.391695, -76.60502 39.39111, -76.605099 39.390852, -76.605121 39.390792, -76.605246 39.390449, -76.6054 39.390034, -76.605751 39.390098, -76.605854 39.390118, -76.606314 39.390202, -76.606825 39.39035, -76.607046 39.390429, -76.607184 39.390478, -76.607485 39.39059, -76.607758 39.390705, -76.607916 39.390774, -76.608095 39.390829, -76.609248 39.391405, -76.611382 39.392346, -76.611662 39.392452, -76.611744 39.392473, -76.611951 39.392525, -76.612241 39.39258, -76.612523 39.392608, -76.612876 39.392614, -76.6131 39.392595, -76.613332 39.392556, -76.613514 39.392518, -76.613726 39.392456, -76.613923 39.392375, -76.614141 39.392261, -76.614477 39.392862, -76.621751 39.393974, -76.621796 39.396101, -76.621802 39.396369))",5.0,0
