zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,Metro,irs_estimated_population
20441,UNIQUE,0,Washington,,Inter Amer Defense Board,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20442,UNIQUE,0,Washington,,Court Of Military Appeals,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20444,UNIQUE,0,Washington,,Tennessee Valley Auth,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20447,UNIQUE,0,Washington,,Family Support Administratio,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20451,UNIQUE,0,Washington,,Arms Control And Disarm Agy,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20453,UNIQUE,0,Washington,,Comm Equal Oppor Armed Forc,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20456,UNIQUE,0,Washington,,National Credit Union Admin,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20460,UNIQUE,0,Washington,,Envir Protect Agency,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20463,UNIQUE,0,Washington,,Federal Election Comm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20468,UNIQUE,0,Washington,,Gsa Surplus Sales,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20469,UNIQUE,0,Washington,,Gsa Consumer Products Info,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20470,UNIQUE,0,Washington,,Gsa Tele Com Serv,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20472,UNIQUE,0,Washington,,Fed Emer Mngt Agncy,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20500,STANDARD,0,Washington,,,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20501,UNIQUE,0,Washington,,White House Ofc Of Vice Pres,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20502,UNIQUE,0,Washington,,White House Ofc Staff,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20503,UNIQUE,0,Washington,,Office Of Mgmt And Budget,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20504,UNIQUE,0,Washington,,National Security Counsel,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20505,UNIQUE,0,Washington,,Central Intelligence Agency,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20506,UNIQUE,0,Washington,,Exec Office Other Organ,DC,District of Columbia,America/New_York,202,NA,US,38.9,-77.04,DC,0
20507,UNIQUE,0,Washington,,Equal Emp Opportunity Comm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20508,UNIQUE,0,Washington,,Us Trade Representative,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20509,UNIQUE,0,Washington,,White House Ofc Staff,DC,District of Columbia,America/New_York,202,NA,US,38.9,-77.04,DC,0
20510,UNIQUE,0,Washington,,Us Senate,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.01,DC,0
20511,UNIQUE,0,Washington,,Dir National Intelligence,DC,District of Columbia,America/New_York,202,NA,US,38.97,-77.05,DC,0
20515,UNIQUE,0,Washington,,Us House Of Representatives,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20520,UNIQUE,0,Washington,,Dept Of State,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.05,DC,0
20521,UNIQUE,0,Washington,,State Department,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,384
20522,UNIQUE,0,Washington,,Government Agency,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20523,UNIQUE,0,Washington,,Dept Of State Intrntl Div,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20524,UNIQUE,0,Washington,,Passport Office,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20525,UNIQUE,0,Washington,,Action,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20526,UNIQUE,0,Washington,,Peace Corps,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20527,UNIQUE,0,Washington,,Oversea Pvt Inves Corp,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20528,UNIQUE,0,Washington,,Dept Homeland Security,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.02,DC,0
20529,UNIQUE,0,Washington,,Us Citizenship Immigration,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.01,DC,0
20530,UNIQUE,0,Washington,,Dept Justice,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20531,UNIQUE,0,Washington,,Law Enforce Assist Adm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20532,UNIQUE,1,Washington,,Bureau Narc Dngr Drugs Lab,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20533,UNIQUE,0,Washington,,Bureau Narc And Dngr Drugs,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20534,UNIQUE,0,Washington,,Bureau Of Prisons,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20535,UNIQUE,0,Washington,,Fbi,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.02,DC,0
20536,UNIQUE,0,Washington,,Immig And Naturalization Ser,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20537,UNIQUE,0,Washington,,Fbi Identification Unit,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20538,UNIQUE,0,Washington,,Immig And Naturalization Ser,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20539,UNIQUE,0,Washington,,Immig And Natural Records,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20540,UNIQUE,0,Washington,,Library Of Congress,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77,DC,0
20541,UNIQUE,0,Washington,,Library Of Congress Card Div,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20542,UNIQUE,0,Washington,,Library Of Congress Handicap,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20543,UNIQUE,0,Washington,,Us Supreme Court,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20544,UNIQUE,0,Washington,,Adm Office Us Court,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20546,UNIQUE,0,Washington,,Natl Aero And Space Admin,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20547,UNIQUE,0,Washington,,Us Information Agency,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20548,UNIQUE,0,Washington,,General Accounting Office,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20549,UNIQUE,0,Washington,,Securities And Exchange Comm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20551,UNIQUE,0,Washington,,Federal Reserve Board,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.05,DC,0
20552,UNIQUE,0,Washington,,Cnsmr Fnncl Prtct Brd,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20553,UNIQUE,0,Washington,,Federal Aviation Agency,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.02,DC,0
20554,UNIQUE,0,Washington,,Fed Communications Comm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20555,UNIQUE,0,Washington,,Nuclear Regulatory Comm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20557,UNIQUE,0,Washington,,Lib Of Congress Licensing,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20558,UNIQUE,1,Washington,,Comm Tech Uses Copyrights,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20559,UNIQUE,0,Washington,,Us Copyright Office,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20560,UNIQUE,0,Washington,,Smithsonian Institute,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20565,UNIQUE,0,Washington,,National Gallery Of Art,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.02,DC,0
20566,UNIQUE,0,Washington,,John F Kennedy Center,DC,District of Columbia,America/New_York,202,NA,US,38.9,-77.06,DC,0
20570,UNIQUE,0,Washington,,Natl Labor Relations Board,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20571,UNIQUE,0,Washington,,Export Import Bank,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20572,UNIQUE,0,Washington,,National Mediation Board,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20573,UNIQUE,0,Washington,,Federal Maritime Commission,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20575,UNIQUE,0,Washington,,Adv Comm Inter Govt Relation,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20576,UNIQUE,0,Washington,,Natl Capitol Planning,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20577,UNIQUE,0,Washington,,Inter American Dev Bank,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,24
20578,UNIQUE,0,Washington,,Farm Credit Admin,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20579,UNIQUE,0,Washington,,Foreign Claims Settlement,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20580,UNIQUE,0,Washington,,Federal Trade Comm,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20581,UNIQUE,0,Washington,,Commodity Futures Trade,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20585,UNIQUE,0,Washington,,Dept Energy,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20586,UNIQUE,0,Washington,,Us Synthetic Fuel Corp,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20590,UNIQUE,0,Washington,,Dept Transportation,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20591,UNIQUE,0,Washington,,Dept Transportation,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20593,UNIQUE,0,Washington,,Us Coast Guard,DC,District of Columbia,America/New_York,202,NA,US,38.87,-77.01,DC,0
20594,UNIQUE,0,Washington,,Natl Trans Safety Board,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20597,UNIQUE,0,Washington,,Armed Forces Inaugural Com,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20194,STANDARD,0,Reston,Herndon,,VA,Fairfax County,America/New_York,"703,571",NA,US,38.98,-77.34,DC,12470
20599,UNIQUE,0,Washington,,Pre Inaugural Committee,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
20607,STANDARD,0,Accokeek,,,MD,Prince George's County,America/New_York,301,NA,US,38.67,-77.01,DC,11920
20608,STANDARD,0,Aquasco,Eagle Harbor,,MD,Prince George's County,America/New_York,240,NA,US,38.58,-76.7,DC,710
20610,PO BOX,0,Barstow,,,MD,Calvert County,America/New_York,410,NA,US,38.52,-76.6,DC,233
20613,STANDARD,0,Brandywine,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.69,-76.85,DC,14590
20615,STANDARD,0,Broomes Island,Broomes Is,,MD,Calvert County,America/New_York,410,NA,US,38.42,-76.55,DC,370
20623,STANDARD,0,Cheltenham,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.74,-76.84,DC,2810
20629,PO BOX,0,Dowell,,,MD,Calvert County,America/New_York,410,NA,US,38.34,-76.45,DC,409
20639,STANDARD,0,Huntingtown,,,MD,Calvert County,America/New_York,"410,443",NA,US,38.61,-76.61,DC,15580
20657,STANDARD,0,Lusby,,,MD,Calvert County,America/New_York,410,NA,US,38.41,-76.45,DC,18000
20676,STANDARD,0,Port Republic,,,MD,Calvert County,America/New_York,"443,410",NA,US,38.49,-76.54,DC,3310
20678,STANDARD,0,Prince Frederick,"Dares Beach, Prnc Frederck",Pr Frederick,MD,Calvert County,America/New_York,"410,443",NA,US,38.54,-76.58,DC,11510
20685,STANDARD,0,Saint Leonard,,St Leonard,MD,Calvert County,America/New_York,410,NA,US,38.47,-76.5,DC,6320
20688,STANDARD,0,Solomons,Dowell,,MD,Calvert County,America/New_York,"410,443,667",NA,US,38.33,-76.46,DC,2420
20689,STANDARD,0,Sunderland,,,MD,Calvert County,America/New_York,410,NA,US,38.66,-76.58,DC,1860
20697,UNIQUE,0,Southern Md Facility,Sthrn Md Fac,Southern Md Brm,MD,Prince George's County,America/New_York,240,NA,US,39.03,-76.9,DC,0
20703,PO BOX,0,Lanham,Lanham Seabrook,Seabrook,MD,Prince George's County,America/New_York,240,NA,US,38.96,-76.85,DC,411
20704,PO BOX,0,Beltsville,,,MD,Prince George's County,America/New_York,240,NA,US,39.03,-76.92,DC,412
20705,STANDARD,0,Beltsville,Calverton,,MD,Prince George's County,America/New_York,"240,301,410",NA,US,39.03,-76.92,DC,27360
20706,STANDARD,0,Lanham,"Glenarden, Lanham Seabrook, Seabrook",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.96,-76.85,DC,43370
20707,STANDARD,0,Laurel,,,MD,Prince George's County,America/New_York,############,NA,US,39.1,-76.88,DC,34680
20708,STANDARD,0,Laurel,Montpelier,,MD,Prince George's County,America/New_York,############,NA,US,39.09,-76.85,DC,24330
20709,PO BOX,0,Laurel,Montpelier,,MD,Prince George's County,America/New_York,240,NA,US,39.09,-76.85,DC,348
20710,STANDARD,0,Bladensburg,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.94,-76.92,DC,8860
20712,STANDARD,0,Mount Rainier,,Mt Rainier,MD,Prince George's County,America/New_York,"301,240",NA,US,38.94,-76.96,DC,7670
20714,STANDARD,0,North Beach,"Holland Point, Rose Haven",N Beach,MD,Calvert County,America/New_York,"301,410,443",NA,US,38.7,-76.53,DC,4000
20715,STANDARD,0,Bowie,,,MD,Prince George's County,America/New_York,"301,240",NA,US,38.99,-76.74,DC,24630
20716,STANDARD,0,Bowie,Mitchellville,"S Bowie, South Bowie",MD,Prince George's County,America/New_York,301,NA,US,38.95,-76.73,DC,20090
20717,PO BOX,0,Bowie,Mitchellville,,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.73,DC,117
20718,PO BOX,0,Bowie,,,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.73,DC,358
20719,PO BOX,0,Bowie,,W Bowie,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.73,DC,76
20720,STANDARD,0,Bowie,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.98,-76.79,DC,24130
20721,STANDARD,0,Bowie,Mitchellville,,MD,Prince George's County,America/New_York,301,NA,US,38.92,-76.79,DC,28280
20722,STANDARD,0,Brentwood,"Colmar Manor, Cottage City, N Brentwood, North Brentwood",Brentwd,MD,Prince George's County,America/New_York,"240,301",NA,US,38.94,-76.95,DC,5960
20725,PO BOX,0,Laurel,,,MD,Prince George's County,America/New_York,240,NA,US,39.09,-76.85,DC,488
20726,PO BOX,0,Laurel,,,MD,Prince George's County,America/New_York,240,NA,US,39.09,-76.85,DC,109
20731,PO BOX,0,Capitol Heights,Capitol Hgts,,MD,Prince George's County,America/New_York,240,NA,US,38.87,-76.9,DC,319
20732,STANDARD,0,Chesapeake Beach,Chesapeak Bch,,MD,Calvert County,America/New_York,410,NA,US,38.68,-76.53,DC,9970
20735,STANDARD,0,Clinton,,,MD,Prince George's County,America/New_York,"301,240",NA,US,38.76,-76.89,DC,35880
20736,STANDARD,0,Owings,,,MD,Calvert County,America/New_York,410,NA,US,38.69,-76.62,DC,9010
20737,STANDARD,0,Riverdale,"Riverdale Park, Riverdale Pk",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.96,-76.92,DC,23070
20738,PO BOX,0,Riverdale,,,MD,Prince George's County,America/New_York,240,NA,US,38.96,-76.92,DC,294
20740,STANDARD,0,College Park,"Berwyn Heights, Berwyn Hts","Berwyn, North College Park",MD,Prince George's County,America/New_York,"301,240",NA,US,38.99,-76.93,DC,19140
20741,PO BOX,0,College Park,,,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.93,DC,284
20742,UNIQUE,0,College Park,,University Of Maryland,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.95,DC,165
20743,STANDARD,0,Capitol Heights,"Capitol Hgts, Fairmount Heights, Fairmount Hgt, Seat Pleasant",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.87,-76.9,DC,34350
20744,STANDARD,0,Fort Washington,Ft Washington,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.73,-77,DC,49460
20745,STANDARD,0,Oxon Hill,"Forest Heights, Forest Hts",National Harbor,MD,Prince George's County,America/New_York,"301,240",NA,US,38.8,-76.99,DC,27280
20746,STANDARD,0,Suitland,"Camp Springs, Hillcrest Hgts, Hillcrest Hts, Morningside","Marlow Heights, Silver Hill",MD,Prince George's County,America/New_York,"301,240",NA,US,38.83,-76.92,DC,25320
20747,STANDARD,0,District Heights,"District Hts, Forestville",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.85,-76.88,DC,34280
20748,STANDARD,0,Temple Hills,"Camp Springs, Hillcrest Heights, Hillcrest Hts, Marlow Heights, Marlow Hgts",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.81,-76.93,DC,33470
20749,PO BOX,0,Fort Washington,Ft Washington,,MD,Prince George's County,America/New_York,240,NA,US,38.73,-77,DC,530
20750,PO BOX,0,Oxon Hill,,,MD,Prince George's County,America/New_York,240,NA,US,38.8,-76.99,DC,466
20752,PO BOX,0,Suitland,,,MD,Prince George's County,America/New_York,240,NA,US,38.83,-76.92,DC,336
20753,PO BOX,0,District Heights,District Hts,Forestville,MD,Prince George's County,America/New_York,240,NA,US,38.85,-76.88,DC,597
20754,STANDARD,0,Dunkirk,,,MD,Calvert County,America/New_York,,NA,US,38.72,-76.66,DC,6880
20757,PO BOX,0,Temple Hills,,,MD,Prince George's County,America/New_York,240,NA,US,38.8,-76.94,DC,630
20762,STANDARD,0,Andrews Air Force Base,"Andrews AFB, Jb Andrews",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.8,-76.87,DC,2870
20768,PO BOX,0,Greenbelt,,,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.88,DC,413
20769,STANDARD,0,Glenn Dale,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.98,-76.8,DC,6840
20770,STANDARD,0,Greenbelt,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.99,-76.88,DC,23990
20771,UNIQUE,0,Greenbelt,,Goddard Flight Center,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.88,DC,0
20772,STANDARD,0,Upper Marlboro,Uppr Marlboro,Marlboro,MD,Prince George's County,America/New_York,"240,301",NA,US,38.81,-76.75,DC,45210
20773,PO BOX,0,Upper Marlboro,Uppr Marlboro,,MD,Prince George's County,America/New_York,240,NA,US,38.81,-76.75,DC,613
20774,STANDARD,0,Upper Marlboro,"Glenarden, Kettering, Largo, Springdale, Uppr Marlboro, Upr Marlboro",,MD,Prince George's County,America/New_York,"240,301",NA,US,38.87,-76.77,DC,47420
20775,PO BOX,0,Upper Marlboro,Uppr Marlboro,Kettering,MD,Prince George's County,America/New_York,240,NA,US,38.81,-76.75,DC,184
20781,STANDARD,0,Hyattsville,,"Avondale, Cheverly, Edmonston, Rogers Heights, Tuxedo",MD,Prince George's County,America/New_York,"240,301",NA,US,38.95,-76.95,DC,12750
20782,STANDARD,0,Hyattsville,"Chillum, University Pa, University Park, W Hyattsville, West Hyattsville","Avondale, Green Meadow, Lewisdale, Prince Georges Metro Ctr",MD,Prince George's County,America/New_York,"240,301",NA,US,38.97,-76.97,DC,29580
20783,STANDARD,0,Hyattsville,Adelphi,Langley Park,MD,Prince George's County,America/New_York,301,NA,US,39,-76.97,DC,43220
20784,STANDARD,0,Hyattsville,"Cheverly, Landover Hills, Landover Hls, New Carrolltn, New Carrollton",Lanham,MD,Prince George's County,America/New_York,301,NA,US,38.95,-76.89,DC,32040
20785,STANDARD,0,Hyattsville,"Cheverly, Landover, N Englewood, North Englewood","Ardmore, Palmer Park",MD,Prince George's County,America/New_York,"240,301",NA,US,38.92,-76.88,DC,37140
20787,PO BOX,0,Hyattsville,Langley Park,,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.95,DC,535
20788,PO BOX,0,Hyattsville,W Hyattsville,Prince George Plaza,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.95,DC,51
20790,UNIQUE,0,Capitol Heights,Capitol Hgts,Southern Maryland Facility,MD,Prince George's County,America/New_York,240,NA,US,38.87,-76.9,DC,0
20791,PO BOX,0,Capitol Heights,Capitol Hgts,,MD,Prince George's County,America/New_York,240,NA,US,38.87,-76.9,DC,600
20792,PO BOX,0,Upper Marlboro,"Largo, Uppr Marlboro",,MD,Prince George's County,America/New_York,240,NA,US,38.82,-76.75,DC,441
20797,UNIQUE,0,Southern Md Facility,Sthrn Md Fac,Southern Md Brm,MD,Prince George's County,America/New_York,240,NA,US,39.03,-76.9,DC,0
20799,UNIQUE,0,Capitol Heights,Capitol Hgts,Washington Ndc,MD,Prince George's County,America/New_York,240,NA,US,38.87,-76.9,DC,0
20810,UNIQUE,0,Bethesda,,Geico,MD,Montgomery County,America/New_York,240,NA,US,38.97,-77.1,DC,0
20811,UNIQUE,0,Bethesda,,Geico,MD,Montgomery County,America/New_York,240,NA,US,38.97,-77.1,DC,0
20812,STANDARD,0,Glen Echo,,,MD,Montgomery County,America/New_York,"240,301",NA,US,38.97,-77.14,DC,320
20813,PO BOX,0,Bethesda,,,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.12,DC,52
20814,STANDARD,0,Bethesda,,,MD,Montgomery County,America/New_York,"301,240",NA,US,39,-77.1,DC,27480
20815,STANDARD,0,Chevy Chase,"Bethesda, Chevy Chase Village, Chevy Chs Vlg, Martins Add, Martins Additions, N Chevy Chase, North Chevy Chase",Somerset,MD,Montgomery County,America/New_York,"240,301",NA,US,38.98,-77.08,DC,27270
20816,STANDARD,0,Bethesda,,,MD,Montgomery County,America/New_York,"301,240",NA,US,38.96,-77.12,DC,15550
20817,STANDARD,0,Bethesda,Westlake,,MD,Montgomery County,America/New_York,"240,301",NA,US,38.98,-77.12,DC,35050
20818,STANDARD,0,Cabin John,,,MD,Montgomery County,America/New_York,"301,240",NA,US,38.97,-77.16,DC,1740
20824,PO BOX,0,Bethesda,,,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.12,DC,315
20825,PO BOX,0,Chevy Chase,Bethesda,,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.08,DC,50
20827,PO BOX,0,Bethesda,"W Bethesda, Westlake",,MD,Montgomery County,America/New_York,240,NA,US,38.98,-77.12,DC,229
20830,PO BOX,0,Olney,,,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.08,DC,360
20832,STANDARD,0,Olney,,,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.08,DC,25270
20833,STANDARD,0,Brookeville,,"Sunshine, Unity",MD,Montgomery County,America/New_York,,NA,US,39.17,-77.05,DC,7880
20837,STANDARD,0,Poolesville,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.14,-77.41,DC,6540
20838,STANDARD,0,Barnesville,,,MD,Montgomery County,America/New_York,240,NA,US,39.22,-77.39,DC,280
20839,STANDARD,0,Beallsville,,,MD,Montgomery County,America/New_York,240,NA,US,39.19,-77.43,DC,230
20841,STANDARD,0,Boyds,,,MD,Montgomery County,America/New_York,240,NA,US,39.18,-77.31,DC,9210
20842,STANDARD,0,Dickerson,,Comus,MD,Montgomery County,America/New_York,,NA,US,39.22,-77.42,DC,1750
20847,PO BOX,0,Rockville,,,MD,Montgomery County,America/New_York,240,NA,US,39.08,-77.15,DC,92
20848,PO BOX,0,Rockville,,,MD,Montgomery County,America/New_York,240,NA,US,39.08,-77.15,DC,308
20849,PO BOX,0,Rockville,,,MD,Montgomery County,America/New_York,240,NA,US,39.08,-77.15,DC,476
20850,STANDARD,0,Rockville,Potomac,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.08,-77.15,DC,45080
20851,STANDARD,0,Rockville,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.08,-77.12,DC,13590
20852,STANDARD,0,Rockville,"N Bethesda, North Bethesda",No Bethesda,MD,Montgomery County,America/New_York,"240,301",NA,US,39.05,-77.12,DC,40220
20853,STANDARD,0,Rockville,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.1,-77.09,DC,30570
20854,STANDARD,0,Potomac,Rockville,,MD,Montgomery County,America/New_York,301,NA,US,39.02,-77.19,DC,48600
20855,STANDARD,0,Derwood,Rockville,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.13,-77.13,DC,15850
20857,UNIQUE,0,Rockville,,Hhs,MD,Montgomery County,America/New_York,240,NA,US,39.08,-77.15,DC,0
20859,PO BOX,0,Potomac,Rockville,,MD,Montgomery County,America/New_York,240,NA,US,39.02,-77.19,DC,255
20860,STANDARD,0,Sandy Spring,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.14,-77.02,DC,1930
20861,STANDARD,0,Ashton,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.15,-76.98,DC,2760
20862,STANDARD,0,Brinklow,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.18,-77.01,DC,410
20866,STANDARD,0,Burtonsville,,,MD,Montgomery County,America/New_York,301,NA,US,39.11,-76.93,DC,14820
20868,STANDARD,0,Spencerville,,,MD,Montgomery County,America/New_York,301,NA,US,39.12,-76.96,DC,740
20871,STANDARD,0,Clarksburg,Hyattstown,,MD,Montgomery County,America/New_York,"301,240",NA,US,39.23,-77.27,DC,27070
20872,STANDARD,0,Damascus,,,MD,Montgomery County,America/New_York,"240,301",NA,US,39.29,-77.22,DC,12990
20874,STANDARD,0,Germantown,Darnestown,,MD,Montgomery County,America/New_York,240,NA,US,39.17,-77.26,DC,58580
20875,PO BOX,0,Germantown,,,MD,Montgomery County,America/New_York,240,NA,US,39.17,-77.26,DC,628
20876,STANDARD,0,Germantown,,,MD,Montgomery County,America/New_York,240,NA,US,39.21,-77.24,DC,24860
20877,STANDARD,0,Gaithersburg,"Montgomery Village, Montgomry Vlg",,MD,Montgomery County,America/New_York,"301,240",NA,US,39.14,-77.21,DC,35970
20878,STANDARD,0,Gaithersburg,"Darnestown, N Potomac, No Potomac, North Potomac",,MD,Montgomery County,America/New_York,"240,301",NA,US,39.12,-77.25,DC,63350
20879,STANDARD,0,Gaithersburg,"Montgomery Village, Montgomry Vlg",,MD,Montgomery County,America/New_York,"240,301",NA,US,39.17,-77.18,DC,25290
20880,PO BOX,0,Washington Grove,Washingtn Grv,,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.17,DC,740
20882,STANDARD,0,Gaithersburg,"Brookeville, Laytonsville",,MD,Montgomery County,America/New_York,240,NA,US,39.24,-77.15,DC,13810
20883,PO BOX,0,Gaithersburg,,,MD,Montgomery County,America/New_York,240,NA,US,39.17,-77.19,DC,161
20884,PO BOX,0,Gaithersburg,,,MD,Montgomery County,America/New_York,240,NA,US,39.14,-77.21,DC,366
