,zip_code,geometry,avg_nearby_groche_counts,num_food_deserts
0,30309,"POLYGON ((-84.407846 33.797281, -84.407843 33.79871, -84.407265 33.799098, -84.406535 33.799653, -84.404651 33.801404, -84.404322 33.801804, -84.404187 33.801968, -84.404127 33.801957, -84.403626 33.80185, -84.402128 33.801596, -84.401317 33.801489, -84.400509 33.801345, -84.400518 33.801745, -84.400622 33.801769, -84.400721 33.801805, -84.400813 33.801852, -84.400896 33.801909, -84.400971 33.801974, -84.401036 33.802046, -84.401093 33.802123, -84.401132 33.802207, -84.401153 33.802295, -84.401146 33.802385, -84.401137 33.802613, -84.401132 33.802745, -84.401113 33.802925, -84.401093 33.803013, -84.401092 33.803024, -84.40109 33.803103, -84.401103 33.803193, -84.401233 33.803536, -84.401279 33.803594, -84.401294 33.803666, -84.401347 33.803841, -84.401384 33.803925, -84.401408 33.804013, -84.401418 33.804103, -84.4014 33.804283, -84.40136 33.804551, -84.401321 33.804634, -84.401252 33.804704, -84.401178 33.804769, -84.401088 33.804818, -84.401021 33.804888, -84.400993 33.804975, -84.400923 33.805043, -84.400862 33.805117, -84.400811 33.805197, -84.40077 33.80528, -84.400716 33.805455, -84.400683 33.805633, -84.400678 33.805723, -84.400662 33.805812, -84.400626 33.805897, -84.400609 33.805985, -84.400612 33.806075, -84.400634 33.806163, -84.400676 33.806246, -84.400696 33.806272, -84.400735 33.806321, -84.400811 33.806385, -84.400901 33.806435, -84.401005 33.806458, -84.401104 33.806494, -84.401195 33.806543, -84.401273 33.806605, -84.401344 33.806673, -84.401407 33.806746, -84.40146 33.806824, -84.401498 33.806895, -84.401532 33.806994, -84.4016 33.807165, -84.401685 33.80733, -84.401879 33.807652, -84.401965 33.807818, -84.402014 33.807898, -84.402074 33.807973, -84.402178 33.808131, -84.402246 33.8082, -84.402308 33.808274, -84.402337 33.808315, -84.402363 33.808352, -84.402411 33.808432, -84.402452 33.808516, -84.402575 33.808861, -84.40269 33.809136, -84.402701 33.80922, -84.402721 33.809309, -84.402749 33.809396, -84.40285 33.809555, -84.402862 33.809571, -84.402908 33.809631, -84.402972 33.809704, -84.403021 33.809784, -84.403054 33.80987, -84.403069 33.809959, -84.403029 33.810121, -84.403009 33.810256, -84.402736 33.810359, -84.402651 33.810415, -84.402607 33.810428, -84.402447 33.810473, -84.402341 33.810492, -84.402238 33.810519, -84.402143 33.810561, -84.402043 33.810595, -84.401832 33.810634, -84.40162 33.810664, -84.401512 33.810665, -84.401405 33.810678, -84.401301 33.810702, -84.401207 33.810746, -84.401129 33.810808, -84.401072 33.810884, -84.401008 33.810955, -84.401006 33.811044, -84.401069 33.811117, -84.401139 33.811185, -84.401318 33.811287, -84.401411 33.811332, -84.4015 33.811382, -84.401584 33.811439, -84.401663 33.811501, -84.401874 33.811706, -84.402005 33.811849, -84.402126 33.811998, -84.40229 33.812231, -84.402351 33.812305, -84.402385 33.812391, -84.402439 33.812565, -84.402457 33.812654, -84.402468 33.812744, -84.402473 33.812923, -84.402523 33.813002, -84.402613 33.813052, -84.402709 33.813092, -84.402813 33.813116, -84.402913 33.81315, -84.403007 33.813195, -84.403082 33.813259, -84.403134 33.813285, -84.40324 33.813418, -84.403339 33.813534, -84.403461 33.813776, -84.403619 33.814187, -84.403677 33.814361, -84.403724 33.814537, -84.40376 33.814622, -84.403815 33.814699, -84.403893 33.814761, -84.403965 33.814828, -84.404029 33.814901, -84.404086 33.814977, -84.404136 33.815057, -84.404176 33.815141, -84.404244 33.815312, -84.40427 33.815399, -84.404306 33.815484, -84.404354 33.815565, -84.404442 33.815729, -84.404627 33.816153, -84.404624 33.816243, -84.404662 33.816327, -84.404681 33.816416, -84.404681 33.816505, -84.404649 33.816591, -84.404587 33.816665, -84.404515 33.816731, -84.404433 33.81679, -84.404164 33.816941, -84.40405 33.817014, -84.403994 33.817052, -84.403748 33.817228, -84.403674 33.817294, -84.403608 33.817365, -84.403551 33.817441, -84.403503 33.817522, -84.403465 33.817606, -84.403439 33.817694, -84.40342 33.817782, -84.403395 33.81787, -84.403333 33.818043, -84.403309 33.818095, -84.403048 33.818368, -84.402959 33.818461, -84.402922 33.818356, -84.402815 33.818101, -84.402732 33.817934, -84.402195 33.817102, -84.402129 33.816985, -84.401982 33.816744, -84.401823 33.816509, -84.401652 33.816279, -84.401586 33.816208, -84.401514 33.816141, -84.401436 33.816079, -84.401352 33.816022, -84.401263 33.81597, -84.401075 33.815883, -84.400877 33.815811, -84.400671 33.815756, -84.40046 33.815719, -84.400353 33.815707, -84.400137 33.815697, -84.399922 33.815705, -84.399814 33.815694, -84.399785 33.815693, -84.399706 33.81569, -84.399598 33.815695, -84.399491 33.815707, -84.399386 33.815728, -84.399283 33.815755, -84.399184 33.81579, -84.398976 33.81584, -84.398764 33.815872, -84.398657 33.815881, -84.398441 33.815887, -84.398333 33.815883, -84.398278 33.815877, -84.398119 33.815861, -84.397556 33.815871, -84.39736 33.815868, -84.397252 33.815873, -84.397145 33.815883, -84.397038 33.815898, -84.396828 33.81594, -84.396726 33.815968, -84.396626 33.816003, -84.39653 33.816044, -84.396438 33.81609, -84.39635 33.816143, -84.396325 33.816159, -84.396266 33.8162, -84.396188 33.816262, -84.396116 33.816329, -84.396049 33.8164, -84.395989 33.816475, -84.395936 33.816553, -84.39589 33.816635, -84.395146 33.817699, -84.395002 33.817881, -84.394675 33.818293, -84.394574 33.818382, -84.394416 33.818504, -84.394247 33.818616, -84.394068 33.818718, -84.39397 33.818755, -84.393867 33.818781, -84.393761 33.818797, -84.393653 33.818801, -84.393438 33.818786, -84.393224 33.818758, -84.393014 33.818717, -84.392808 33.818664, -84.392333 33.818575, -84.392023 33.818518, -84.391353 33.818417, -84.391209 33.818405, -84.390996 33.818377, -84.390786 33.818337, -84.390579 33.818286, -84.390376 33.818224, -84.390082 33.81811, -84.389155 33.817703, -84.389055 33.817659, -84.388818 33.817546, -84.388636 33.81745, -84.388565 33.817383, -84.388512 33.817304, -84.388482 33.817218, -84.388469 33.817128, -84.388475 33.817038, -84.3885 33.816951, -84.388542 33.816868, -84.38877 33.816592, -84.389223 33.81617, -84.389422 33.816001, -84.389936 33.815483, -84.390149 33.815282, -84.39023 33.815116, -84.390254 33.815028, -84.390268 33.814939, -84.39027 33.814849, -84.390244 33.814761, -84.390195 33.814681, -84.390127 33.814612, -84.390041 33.814557, -84.389404 33.814241, -84.388961 33.81403, -84.388907 33.814004, -84.388768 33.813945, -84.388675 33.8139, -84.388498 33.813797, -84.388335 33.813679, -84.388188 33.813547, -84.388121 33.813476, -84.388059 33.813403, -84.387889 33.813137, -84.387835 33.813006, -84.387818 33.812917, -84.387792 33.81283, -84.387755 33.812745, -84.387708 33.812664, -84.387654 33.812586, -84.387579 33.812522, -84.387488 33.812474, -84.387387 33.812443, -84.386848 33.81242, -84.38674 33.812427, -84.386634 33.812444, -84.386532 33.812473, -84.386435 33.812512, -84.386344 33.812561, -84.38626 33.812618, -84.386188 33.812684, -84.386109 33.812746, -84.385943 33.812861, -84.385835 33.812912, -84.385735 33.812946, -84.385632 33.812974, -84.385527 33.812995, -84.385421 33.813009, -84.385313 33.813017, -84.385205 33.813018, -84.38489 33.813067, -84.384575 33.81313, -84.384264 33.813206, -84.384059 33.813264, -84.383562 33.813448, -84.383416 33.813498, -84.38331 33.813515, -84.383202 33.813518, -84.383095 33.813505, -84.382992 33.813479, -84.382503 33.813412, -84.382456 33.813333, -84.382336 33.813129, -84.382251 33.81303, -84.382173 33.812968, -84.382117 33.812935, -84.382085 33.812916, -84.38198 33.812897, -84.381872 33.812895, -84.381814 33.812903, -84.381766 33.81291, -84.381664 33.812941, -84.381481 33.812989, -84.381373 33.812995, -84.381284 33.812947, -84.381245 33.812864, -84.381246 33.812699, -84.381258 33.812609, -84.381279 33.812521, -84.381344 33.812379, -84.381428 33.812263, -84.381505 33.812171, -84.381563 33.81212, -84.381635 33.812075, -84.381734 33.81203, -84.381829 33.812, -84.382031 33.811946, -84.382118 33.811913, -84.382241 33.811846, -84.382377 33.811731, -84.38261 33.81146, -84.382658 33.811381, -84.382681 33.811343, -84.382729 33.811231, -84.382731 33.81115, -84.382741 33.811042, -84.382738 33.810954, -84.382748 33.810841, -84.38278 33.810755, -84.382829 33.810675, -84.382893 33.810602, -84.382969 33.810539, -84.383587 33.810178, -84.383756 33.810066, -84.383917 33.809946, -84.384071 33.809819, -84.384217 33.809687, -84.384287 33.809618, -84.384713 33.809156, -84.385036 33.808831, -84.385314 33.808572, -84.385673 33.808306, -84.385928 33.808139, -84.386004 33.808075, -84.386071 33.808005, -84.386129 33.807929, -84.386177 33.807848, -84.386213 33.807763, -84.38624 33.807676, -84.386257 33.807587, -84.386264 33.807497, -84.386261 33.807407, -84.386248 33.807318, -84.386244 33.807147, -84.386262 33.807058, -84.38632 33.806885, -84.386368 33.806709, -84.386388 33.80662, -84.386405 33.806371, -84.386394 33.80611, -84.386296 33.805728, -84.386167 33.805306, -84.386072 33.805103, -84.385935 33.804858, -84.385884 33.804778, -84.385495 33.804333, -84.385425 33.804264, -84.385362 33.804209, -84.3853 33.804254, -84.38484 33.804585, -84.384533 33.804794, -84.383691 33.805402, -84.382105 33.806506, -84.381173 33.807171, -84.381038 33.807267, -84.381015 33.807283, -84.379799 33.808193, -84.379064 33.808847, -84.378325 33.809598, -84.377551 33.810641, -84.377066 33.81138, -84.377015 33.811244, -84.376972 33.811128, -84.37711 33.810897, -84.377226 33.810721, -84.377362 33.810484, -84.377468 33.810261, -84.377575 33.809972, -84.377615 33.809705, -84.377654 33.809427, -84.377669 33.808971, -84.377672 33.808894, -84.377656 33.808741, -84.377648 33.808654, -84.37763 33.808493, -84.37761 33.808309, -84.377487 33.807776, -84.377461 33.807634, -84.377399 33.807284, -84.377358 33.806935, -84.377283 33.806595, -84.376915 33.805945, -84.376444 33.805115, -84.376019 33.805494, -84.375752 33.805491, -84.375765 33.805513, -84.375237 33.805533, -84.373565 33.80272, -84.373168 33.802137, -84.373251 33.802072, -84.373183 33.801925, -84.372979 33.802007, -84.372898 33.801868, -84.372806 33.801711, -84.372352 33.801909, -84.372304 33.80184, -84.373364 33.801433, -84.374213 33.801086, -84.372759 33.798534, -84.372047 33.797265, -84.370929 33.79541, -84.370836 33.795201, -84.370576 33.794614, -84.370398 33.79408, -84.370341 33.79391, -84.370281 33.79366, -84.37067 33.793719, -84.371678 33.793308, -84.37191 33.793222, -84.372038 33.793187, -84.372247 33.793159, -84.372458 33.793164, -84.372632 33.793172, -84.372702 33.79319, -84.372767 33.793219, -84.372813 33.793169, -84.373206 33.792755, -84.373882 33.792062, -84.374006 33.791921, -84.374239 33.791631, -84.374145 33.791608, -84.37405 33.791581, -84.373968 33.791553, -84.373891 33.79152, -84.373799 33.79148, -84.373708 33.791437, -84.373603 33.791385, -84.373514 33.791339, -84.373442 33.791296, -84.37337 33.791252, -84.373299 33.791207, -84.373229 33.791161, -84.373151 33.791109, -84.373057 33.791043, -84.372981 33.790989, -84.3729 33.790931, -84.372822 33.790871, -84.372732 33.790799, -84.372654 33.790731, -84.372575 33.790657, -84.37252 33.790599, -84.372472 33.790538, -84.372429 33.790473, -84.372395 33.790405, -84.372367 33.790335, -84.372346 33.790263, -84.372332 33.790191, -84.372326 33.790117, -84.37233 33.790044, -84.37235 33.789973, -84.372378 33.789904, -84.372412 33.789837, -84.372453 33.789773, -84.3725 33.789712, -84.372554 33.789655, -84.372613 33.789601, -84.372677 33.789552, -84.373238 33.789221, -84.373489 33.788989, -84.373561 33.788938, -84.373624 33.788893, -84.374011 33.788603, -84.374088 33.788546, -84.374154 33.788493, -84.374243 33.78842, -84.374306 33.788366, -84.374465 33.78824, -84.374522 33.788191, -84.374865 33.78787, -84.374941 33.787915, -84.375027 33.787939, -84.375415 33.788002, -84.375506 33.788013, -84.375603 33.788017, -84.375703 33.788016, -84.375787 33.78801, -84.375875 33.787998, -84.375957 33.787982, -84.376046 33.787959, -84.376134 33.787931, -84.376213 33.787901, -84.376247 33.787885, -84.376302 33.787862, -84.376387 33.787817, -84.376467 33.787767, -84.376541 33.78771, -84.376609 33.787649, -84.376671 33.787582, -84.376929 33.78728, -84.376981 33.787211, -84.377023 33.787151, -84.377061 33.78709, -84.377098 33.787021, -84.377129 33.786957, -84.37716 33.786881, -84.377183 33.786815, -84.377236 33.786645, -84.377384 33.786622, -84.377569 33.786542, -84.377651 33.786514, -84.377572 33.78642, -84.3775 33.786368, -84.377356 33.786252, -84.377396 33.786108, -84.37741 33.786036, -84.377422 33.785954, -84.377426 33.785881, -84.377428 33.785809, -84.377425 33.785737, -84.377417 33.785654, -84.377404 33.785576, -84.377386 33.785494, -84.377362 33.785413, -84.377222 33.784984, -84.377205 33.78491, -84.377193 33.784842, -84.377191 33.784772, -84.377202 33.784701, -84.377226 33.784634, -84.377266 33.784563, -84.377321 33.7845, -84.377473 33.784351, -84.377531 33.784302, -84.377603 33.784257, -84.377706 33.784213, -84.377886 33.784146, -84.377639 33.783954, -84.377464 33.783839, -84.377399 33.783783, -84.377321 33.783709, -84.377251 33.783668, -84.377174 33.78363, -84.377093 33.7836, -84.377008 33.783576, -84.376922 33.78356, -84.376834 33.783551, -84.376661 33.783543, -84.376576 33.783542, -84.374892 33.783561, -84.374803 33.783558, -84.374714 33.783551, -84.374621 33.78354, -84.374532 33.783525, -84.374441 33.783504, -84.374346 33.783477, -84.374268 33.783451, -84.373962 33.78334, -84.373851 33.783288, -84.373625 33.783165, -84.373539 33.783116, -84.373455 33.783065, -84.373383 33.783018, -84.373302 33.782964, -84.373233 33.782915, -84.373164 33.782864, -84.373088 33.782804, -84.373024 33.78275, -84.372878 33.782705, -84.372853 33.782629, -84.372821 33.782534, -84.372788 33.782421, -84.372775 33.782345, -84.372769 33.782264, -84.372767 33.781953, -84.372795 33.781774, -84.368831 33.781766, -84.36875 33.781757, -84.368686 33.781739, -84.368862 33.781183, -84.369065 33.78054, -84.369119 33.780373, -84.369409 33.779493, -84.371131 33.779498, -84.372689 33.779503, -84.372793 33.779494, -84.372953 33.77948, -84.373015 33.77948, -84.373343 33.779482, -84.373344 33.779434, -84.373345 33.779093, -84.373424 33.779093, -84.373424 33.778994, -84.374659 33.778992, -84.375232 33.778884, -84.37524 33.778399, -84.375243 33.778243, -84.37533 33.778179, -84.375446 33.778181, -84.375443 33.778321, -84.375855 33.778323, -84.375859 33.778613, -84.376364 33.778614, -84.376426 33.778569, -84.376496 33.778609, -84.376495 33.778904, -84.377061 33.778911, -84.377064 33.778391, -84.377583 33.778398, -84.377661 33.778421, -84.377747 33.778408, -84.378009 33.778381, -84.378012 33.778348, -84.378388 33.778377, -84.378378 33.778473, -84.378472 33.778478, -84.378576 33.778479, -84.379057 33.778513, -84.379064 33.778391, -84.379601 33.778425, -84.379693 33.77844, -84.379714 33.778228, -84.381216 33.778327, -84.382736 33.778427, -84.384306 33.778529, -84.385759 33.778632, -84.386297 33.778669, -84.387139 33.778727, -84.387283 33.778728, -84.387291 33.778021, -84.388662 33.778043, -84.388775 33.778069, -84.388779 33.777802, -84.390554 33.777823, -84.39072 33.777791, -84.390775 33.777781, -84.391114 33.777716, -84.39114 33.778069, -84.39117 33.778469, -84.391177 33.778716, -84.391185 33.78001, -84.391186 33.780093, -84.391142 33.781533, -84.391157 33.781837, -84.391442 33.785595, -84.391499 33.786684, -84.391511 33.788103, -84.391422 33.788387, -84.391421 33.788407, -84.391406 33.788845, -84.391426 33.789033, -84.391463 33.789546, -84.391492 33.789615, -84.391549 33.789917, -84.391687 33.790465, -84.391838 33.790964, -84.391998 33.791419, -84.392059 33.791403, -84.392101 33.79139, -84.392137 33.791482, -84.39244 33.792252, -84.392601 33.792611, -84.392797 33.793009, -84.393023 33.793422, -84.393241 33.793789, -84.393759 33.794582, -84.394855 33.79625, -84.394916 33.796343, -84.394949 33.796394, -84.395223 33.796838, -84.395361 33.797076, -84.396014 33.796549, -84.399067 33.794225, -84.39979 33.793601, -84.399797 33.794134, -84.399803 33.794744, -84.401099 33.79471, -84.401563 33.794706, -84.40222 33.794714, -84.403317 33.794728, -84.403511 33.794725, -84.403701 33.794707, -84.40443 33.794583, -84.405543 33.794388, -84.405556 33.794448, -84.405551 33.796144, -84.407849 33.796146, -84.407846 33.797281))",6.0,0
